textID,text,selected_text,sentiment
01a2e934dc, OMG that is AWFUL! $12k??? Wow     Our pyr figured out how to open a doorknobs one day by crushing them in her jaws and,OMG that is AWFUL!,negative
71844002df,just had steamed fish w/ oyster sauce,just had steamed fish w/ oyster sauce,neutral
45b75eb618,sunniest week for ages....and exams,sunniest week for ages....and exams,neutral
9efcc0a929,  know. hahah xD what cha doin?,know. hahah xD what cha doin?,neutral
e6b78cdb01, i can`t wait! its most definately going to be amazing.  <3 michelle,i can`t wait! its most definately going to be amazing.  <3 michelle,positive
5f2d9ebebc,"is suffering from hayfever, is drowsy from too much Piriton, and is heading to bed with the air purifier on","is suffering from hayfever, is drowsy from too much Piriton,",negative
8adb52d9a1,I am watchinggg the new video of  Its sooo good  Addicted!,Its sooo good,positive
b6609e0a52," actually, i really do. mostly when i forget to take off my makeup before bed","actually, i really do. mostly when i forget to take off my makeup before bed",neutral
c37182a8e7," I`s sorry  listen to some Bats or GD as you do it! [dude, I never got to tell you, but, BATS WERE AMAZING <33]","I`s sorry  listen to some Bats or GD as you do it! [dude, I never got to tell you, but, BATS WERE AMAZING <33]",neutral
2725e91f3d,Off to bed!! Still exhausted from Vegas,exhausted,negative
6f33b9e82c, love Dawn of the Replicants! love music monday!,love,positive
cdd345b173,he keeps makingfun of my typos!,he keeps makingfun of my typos!,neutral
4ab4d74f14, so go back for more,so go back for more,neutral
bce992a904,_Bayliss Naww... when should we go on mega scotter?,Naww... when should we go on mega scotter?,neutral
1adc395b28, indeed,indeed,neutral
11d6d374f8,just got back from rachael`s house,just got back from rachael`s house,neutral
67e286c790, i thought you would win!  Fabulously40 have some bots on her side?,i thought you would win!,negative
77ca05c1b8,i have to go to the doctor... i don`t want to... cause there i can wait sooo long...,i have to go to the doctor... i don`t want to... cause there i can wait sooo long...,neutral
bab6ffe982, im back on twitter.,im back on twitter.,neutral
f7286fdad8,@_Cheshire_Cat_,_Cheshire_Cat_,neutral
5f4cde780d, Oh no! Dead muffins ... how sad,sad,negative
a8e128c524, wooohooo! I`m fourth row back,wooohooo! I`m fourth row back,neutral
0a96158ea3,Now have an unpleasant talk w/n-laws 2 look 4ward 2....,unpleasant,negative
6e9719807d,Have spent half of the day troubleshooting something that wasn`t even within my control. Clusters doesn`t always mean high availability.,Have spent half of the day troubleshooting something that wasn`t even within my control. Clusters doesn`t always mean high availability.,neutral
62b488fc2e,walking past the school i went to junior high in as it`s being torn down,torn down,negative
b2f2828ebd, you know you lvoe me!,you lvoe me!,positive
2fb0f9b3c2,Excuse me ms.gomez who said you could leave,Excuse me ms.gomez who said you could leave,neutral
5b236a3218,says she wants to be w/ marykay @ sendai right now,says she wants to be w/ marykay @ sendai right now,neutral
e0361a33f0,"my littelist fish, udon, is dearly departed",dearly departed,negative
2a708c3485,"had a great weekend in Stuttgart at the befah-conference. Wonderful people, nice discussions and lots of fun. Together we`re strong!",Wonderful,positive
aaeaa5c0b5, ._.; Thanxxx ! Now with that message I just wanna leave !! )= ! BYE !,Thanxxx,positive
3fde8e7e99,"and egg whites, with 7 grain toast. YUP!","and egg whites, with 7 grain toast. YUP!",neutral
94c7267c0e, Etsy handmade cards weren`t any good?,Etsy handmade cards weren`t any good?,neutral
5ce6e92e2c,Washing The Dishes :S iTs So hard 2 be Me,hard,negative
db66aebb22,"Back from the gym! I`m no expert or anything, but I`m pretty sure I am not going to be able to move tomorrow, maybe even in a few hours!!",pretty sure,positive
50356857dc,Is sooo waking both of them up on my way back to SB  good night america,Is sooo waking both of them up on my way back to SB  good night america,positive
24ad20ef02,I dont like this random gloomy weather,gloomy,negative
a982f09778,Whaaaat a strong rain just came over us here in Santa Clara. I wish I could sleep but I got to attend to an important meeting,I wish I could sleep but I got to attend to an important meeting,negative
f99bd6c8f3, MILEEY HOW CAN I VOE IN THE MV MOVIE AWARDS ?,MILEEY HOW CAN I VOE IN THE MV MOVIE AWARDS ?,neutral
0e6fb9153c, ya mine too but for very different reason,ya mine too but for very different reason,neutral
eed9542fb9,"Aww, no one`s on MSN","Aww, no one`s on MSN",neutral
f4f910f15b,more work to do,more work to do,neutral
81e43552c2,i totally do not know how ticketless travel works,i totally do not know how ticketless travel works,neutral
670b6eef13,happy mother`s day to your moms,happy mother`s day to your moms,positive
88a30f11e4," - not early at all, just say you are running on eastern time  hope you had fun at your auditions! canada ftw!",d fun,positive
e1424a04da, hey mate fancy finden you on hea,hey mate fancy finden you on hea,neutral
f8de71cce2,"iï¿½m boring - bad weather today, watchingn alias and having fun  with my boyfriend",bad,negative
77dbfbfb73,Tonight`s SNL does not dissapoint. LOL,Tonight`s SNL does not dissapoint.,negative
c036fc3918,This weekend I started a 'Healthy Lifeestyle' - not Diet!     Let`s see how it goes - will keep ya posted on my progress.,Healthy,positive
1b6414112c, dope background,dope background,positive
d43c165183,Packing...,Packing...,neutral
ce32c34cbf,Right now at my second gig !!! Sippinn on guess whut ? Water  we sta focused we are on the job,Water  we sta focused we are on the job,positive
2396ee1b57, please do  I`ll settle for cheap cider for meeting deadline. Have you seen our new blog at www.havealovelytime.com?,o  I`ll settle for cheap cider,negative
520886a896,I have a headache. Also we are dealing with a lice outbreak. My lovely hair has been affected.,My lovely hair has been affected.,negative
e85202c654, Oh  I`m sorry  I can`t even imagine...although I know it will be reality for me soon,m sorry,negative
7dad90e273," I spoke too soon  Still a nice evening, but lots of broken cloud coming in from the south.","I spoke too soon  Still a nice evening, but lots of broken cloud coming in from the south.",neutral
9fc5674930,ughh...i dont feel good,dont feel good,negative
6d6ce612a1, YAY! I can`t wait to read it.,YAY!,positive
68d82a25f9, Mitchel you have no idea how much I want to call you!! but it costs loads to call from england!!!,Mitchel you have no idea how much I want to call you!! but it costs loads to call from england!!!,neutral
f2fda0303d,my little sister told me i have a double chin  aww,my little sister told me i have a double chin  aww,neutral
eaf2942ee8, bud light?!?!?!  up in Massachusetts and no Boston Lager?  Guess I won`t catch the next flight   njoy!,ht?,positive
fb6da9be32,Ooooh Kay! Its time for me to stop twitterin and get going...,Ooooh Kay! Its time for me to stop twitterin and get going...,neutral
f3a77c2b5e,_nesmith,_nesmith,neutral
e8bd9ee5f5,forgot my lunch and no one else is ordering stuff  boooooo!,forgot,negative
ab0de04793,Lack of sleep leads to major head ach,Lack of sleep leads to major head ach,neutral
4e2a0dbf92,I hate having headrush,I hate having headrush,negative
a63494f7f1, I`ve gotta watch out for those stealth skillz! I always forget.,I`ve gotta watch out for those stealth skillz! I always forget.,neutral
95959d46b2,Justin is SO warm! It makes me worry when they have a high fever and I go to sleep.,It makes me worry,negative
20aca93241,hut myself in the face with a hammer earlier by accident  obviously it hurts.,hurts.,negative
acac472876,"I so want to be a part of Windows Clubhouse, but my WL Spaces blog is random, and not the place where I share Windows stuff","I so want to be a part of Windows Clubhouse, but my WL Spaces blog is random, and not the place where I share Windows stuff",neutral
f7bacb0ac0, someone really needs to make a kit like that avaialble for home use,someone really needs to make a kit like that avaialble for home use,neutral
0d42e45de5,found rollo! and got happy  hmmm.. guess i really do need to be inserted back into the matrix 0_o,happy,positive
ff26920ecc, its almost your birthday!!,its almost your birthday!!,neutral
66da97a862,using my twitter account,using my twitter account,neutral
4838235f8a," I agree - they will start - and I forgot, all that news is HT ","I agree - they will start - and I forgot, all that news is HT",neutral
c9a46c5671, and  great seein you guys today!!! you look so happy  love it!! lets hang out soon!! love yall!,!! lov,positive
50a030f59b,Turned my alarm off this morning because I thought it was Saturday. Had to rush to get ready for work because its def not Saturday   #FAIL,#FAIL,negative
93cf15dcf1, they can`t be in their carriers anymore?,they can`t be in their carriers anymore?,neutral
8af8378d17,Finally came around to shorten my Twitter username from  to . If you follow me - no need to change anything.,Finally came around to shorten my Twitter username from  to . If you follow me - no need to change anything.,neutral
f107dc44fe, Great to meet you! Thanks for the use of your umbrella...I hope you ate and got some sleep!,Great,positive
1f691878d1,I`m drawning in emails,I`m drawning in emails,neutral
f4259ace8a,"my back and legs kill from yesterday and we have a big old leak in the kitchen, looks like staying in pjs all day infront of the tv",my back and legs kill,negative
f2f889d6cd,"feeling bad for Daisy, she cries in every episode       i watch waaaaay too much tv",cries,negative
35f6369099, but...he`s..mine  you told me a couple of weeks ago that you didn`t find any other guys hot apart from the ones you...,u didn`t find any other guys hot,negative
2baed22b29," good job I have the track in my head, cos sadly can`t access it, boo","good job I have the track in my head, cos sadly can`t access it, boo",neutral
e35092f989,god it pisses me off that i always enter comps & never win.I am such a sore loser,pisses,negative
be239334dd,Its 11:11...make a wish!,wish!,positive
c5131a93d5,"Yesterday was AWESOME ! Sunny day, best friends, good food & tons of fun - what more could you ask for ?",AWESOME,positive
0d0237801c," Have a great show Doug, have fun. Im sorry that I wont be there to watch you","Have a great show Doug, have fun. Im sorry that I wont be there to watch you",neutral
ae2cc94b1c,"  It`s a pleasure , Will be wary of girlie marshmallows from now on lol  You might have saved my life .lol ;-)",It`s a pleasure,positive
9bb13f0fee," haha!  yes, there`s a lot to be said for nekkid religion","haha!  yes, there`s a lot to be said for nekkid religion",neutral
766856bb43,  the cokies arnt real imaginary will hav to do mmmmmmmmmmmm cookie...,do mmmmmmmmmmmm cookie...,positive
34b6e311bd,have to go now by`all <3 see ya later guys  ****,have to go now by`all <3 see ya later guys  ****,neutral
d8f5c9de97, nick`s voice still makes me wanna kill things,nick`s voice still makes me wanna kill things,negative
44a1d45fc3,  i must have just missed you. I was down there until 9:40 or so. Not sure if I`ll make it down again,i must have just missed you. I was down there until 9:40 or so. Not sure if I`ll make it down again,neutral
9daf95b109,: Happy Mother`s day to my Mother. Thank you for being such an awesome mother,Thank you for being such an awesome mother,positive
4da102991d, Oh no! I totally forgot he played today.,I totally forgot,negative
7591c0b0b9," Rt/WestCoastGal88 - It`s the facial hair, they both need to shave  [Jr and JJ]","Rt/WestCoastGal88 - It`s the facial hair, they both need to shave  [Jr and JJ]",neutral
